,DW,WD,Country,Season,Year
95,0.0006275265239408666,0.014710389212381244,Kenya,SON,2007
96,8.118141093292202e-05,0.004405936575177676,Ethiopia,DJF,2008
97,0.00046719420679183576,0.00527783455485152,Ethiopia,MAM,2008
98,0.0017665780944316294,0.013044938242765793,Ethiopia,JJA,2008
99,0.0007084923135964104,0.028450394467855848,Ethiopia,SON,2008
100,0.0,0.0012889166456276492,Somalia,DJF,2008
101,0.0010251826928132065,0.0006834551285421376,Somalia,MAM,2008
102,0.0004600178749802849,0.01875558593133905,Somalia,JJA,2008
103,0.0006511022230490188,0.010165167359846924,Somalia,SON,2008
104,0.0,0.017118339827503173,Kenya,DJF,2008
105,0.000476355447774121,0.004460419192794041,Kenya,MAM,2008
106,0.0004907904613430336,0.0031901379987297187,Kenya,JJA,2008
107,0.001678268610539527,0.0004086219225661456,Kenya,SON,2008
108,0.0,0.019185135437653905,Ethiopia,DJF,2009
109,0.00018249773702806084,0.003131661167401524,Ethiopia,MAM,2009
110,0.0009781878704704062,0.004679241977399481,Ethiopia,JJA,2009
111,0.0015129262946590011,0.007453929549295566,Ethiopia,SON,2009
112,0.0,0.0011285771866182991,Somalia,DJF,2009
113,0.0014852005677934914,0.0003154408285579097,Somalia,MAM,2009
114,0.0002628673571315914,0.0033515588034277906,Somalia,JJA,2009
115,0.0005049364178747492,0.003454828122300915,Somalia,SON,2009
116,0.00019182529142688508,0.0040873542865574744,Kenya,DJF,2009
117,0.0004041803799295572,0.00021652520353369133,Kenya,MAM,2009
118,0.0009527108955482417,0.0015012414111669266,Kenya,JJA,2009
119,0.0006129328838492186,0.004596996628869139,Kenya,SON,2009
120,3.7310648459070214e-05,0.019185135437653905,Ethiopia,DJF,2010
121,0.00010219873273571408,0.03525126288434023,Ethiopia,MAM,2010
122,0.000890588956696937,0.00968697988144947,Ethiopia,JJA,2010
123,0.0006642115439966347,0.003225116052516993,Ethiopia,SON,2010
124,0.0,0.001276367056294505,Somalia,DJF,2010
125,5.257347142631828e-05,0.029454287366594816,Somalia,MAM,2010
126,0.00028915409284475057,0.006164239524735818,Somalia,JJA,2010
127,0.0003321950117597034,0.0006112388216378543,Somalia,SON,2010
128,0.00022133687472332888,0.027180168216024793,Kenya,DJF,2010
129,0.00011548010855130203,0.031569374675212196,Kenya,MAM,2010
130,0.0005340955020497719,0.0050089497084127264,Kenya,JJA,2010
131,0.00018971732119142478,0.0006129328838492186,Kenya,SON,2010
132,5.969703753451235e-05,0.004999626893515409,Ethiopia,DJF,2011
133,0.0010730866937249978,0.0034455572750897888,Ethiopia,MAM,2011
134,0.0003795952930183666,0.01086226530791018,Ethiopia,JJA,2011
135,0.0008560948789289958,0.010125535981815365,Ethiopia,SON,2011
136,0.0,0.0033185543463657126,Somalia,DJF,2011
137,2.628673571315914e-05,2.628673571315914e-05,Somalia,MAM,2011
138,0.001656064349929026,0.011553020345933442,Somalia,JJA,2011
139,0.0001328780047038814,0.00514237878204021,Somalia,SON,2011
140,0.0001623137081304412,0.02658993655009591,Kenya,DJF,2011
141,0.0006495756106010739,0.00033200531208499334,Kenya,MAM,2011
142,0.0004907904613430337,0.01404526820255211,Kenya,JJA,2011
143,0.00029187280183296123,0.022941202224070752,Kenya,SON,2011
144,3.6900641333146375e-05,0.0015645871925254063,Ethiopia,DJF,2012
145,0.0002262971939147955,0.001635179723771425,Ethiopia,MAM,2012
146,0.00037959529301836656,0.010679767570882123,Ethiopia,JJA,2012
147,0.0004428076959977564,0.010000073801282665,Ethiopia,SON,2012
148,0.0,0.005301832387684867,Somalia,DJF,2012
149,3.943010356973871e-05,0.0015509174070763895,Somalia,MAM,2012
150,0.000828032174964513,0.005980232374743705,Somalia,JJA,2012
151,9.301460329271696e-05,0.00249810648843297,Somalia,SON,2012
152,0.0,0.0025538870160384105,Kenya,DJF,2012
153,2.887002713782551e-05,0.005644090305444887,Kenya,MAM,2012
154,0.0001010450949823893,0.010494254864599572,Kenya,JJA,2012
155,0.001897173211914248,0.009442085139296296,Kenya,SON,2012
156,4.477277815088426e-05,0.0032460264159391086,Ethiopia,DJF,2013
157,0.0005766928490086722,0.02476859286944842,Ethiopia,MAM,2013
158,0.0003868952024994889,0.008504394545507636,Ethiopia,JJA,2013
159,0.0004428076959977564,0.009306341744219515,Ethiopia,SON,2013
160,0.0,0.009216713690716109,Somalia,DJF,2013
161,0.0001708637821355344,0.05338836023342621,Somalia,MAM,2013
162,5.257347142631828e-05,0.003088691446296199,Somalia,JJA,2013
163,0.0001328780047038814,0.011985596024290099,Somalia,SON,2013
164,1.4755791648221928e-05,0.014504943190202152,Kenya,DJF,2013
165,0.0005485305156186846,0.01582077487152838,Kenya,MAM,2013
166,0.0005196604884808591,0.003478838270107973,Kenya,JJA,2013
167,0.000248091881558017,0.0032397881003458696,Kenya,SON,2013
168,5.223490784269831e-05,0.0044101186478621,Ethiopia,DJF,2014
169,0.000489093935235203,0.01938125967238006,Ethiopia,MAM,2014
170,0.000656991853301019,0.0050004379945688664,Ethiopia,JJA,2014
171,0.0003247256437316881,0.012339574461804146,Ethiopia,SON,2014
172,1.3435442697836894e-05,0.0018003493215101435,Somalia,DJF,2014
173,0.00018400714999211395,0.003903580253404132,Somalia,MAM,2014
174,0.0002891540928447505,0.015772041427895487,Somalia,JJA,2014
175,0.00026575600940776273,0.0028701649016038377,Somalia,SON,2014
176,0.000398406374501992,0.011391471152427328,Kenya,DJF,2014
177,0.0005774005427565101,0.003060222876609504,Kenya,MAM,2014
178,0.00023096021710260407,0.006365840983890525,Kenya,JJA,2014
179,0.0005691519635742744,0.00751572464719875,Kenya,SON,2014
180,0.0,0.0027386015968957544,Ethiopia,DJF,2015
181,0.00017519782754693838,0.00036499547405612173,Ethiopia,MAM,2015
182,0.0013723829824510178,0.005445732472917336,Ethiopia,JJA,2015
183,0.0003173455154650588,0.0027896884847858658,Ethiopia,SON,2015
184,2.687088539567379e-05,0.0019347037484885128,Somalia,DJF,2015
185,2.628673571315914e-05,0.001314336785657957,Somalia,MAM,2015
186,0.0001708637821355344,0.0052442037747752485,Somalia,JJA,2015
187,0.00042520961505242036,0.0016211116573873528,Somalia,SON,2015
188,0.0005607200826324332,0.0019625202892135166,Kenya,DJF,2015
189,0.0002453952306715168,0.004503724233500779,Kenya,MAM,2015
190,0.0004186153934984699,0.0023817772388706046,Kenya,JJA,2015
191,0.00018971732119142478,0.010171767143878699,Kenya,SON,2015
192,7.380128266629275e-06,0.002081196171189455,Ethiopia,DJF,2016
193,0.0009124886851403043,0.02576868046836219,Ethiopia,MAM,2016
194,0.0018906765556107104,0.006664817356264783,Ethiopia,JJA,2016
195,0.0006125506461302298,0.00045018782426438575,Ethiopia,SON,2016
196,2.6575600940776276e-05,0.00256454549078491,Somalia,DJF,2016
197,0.00010514694285263655,0.006808264549708217,Somalia,MAM,2016
198,0.0001314336785657957,0.004245307817675201,Somalia,JJA,2016
199,0.0001063024037631051,3.9863401411164414e-05,Somalia,SON,2016
200,0.000248091881558017,0.011937597594968112,Kenya,DJF,2016
201,0.0001587851492580403,0.002121946994630175,Kenya,MAM,2016
202,0.00011548010855130203,0.0022662971303193022,Kenya,JJA,2016
203,0.0001167491207331845,0.0030354771390627964,Kenya,SON,2016
204,0.0,0.015528691888665026,Ethiopia,DJF,2017
205,0.0008394895903290799,0.007059012468245394,Ethiopia,MAM,2017
206,0.000824889771366835,0.008752591467865799,Ethiopia,JJA,2017
207,0.0007158724418630397,0.013380172547398874,Ethiopia,SON,2017
208,1.3435442697836894e-05,0.0016659948945317745,Somalia,DJF,2017
209,0.00022343725356185266,0.004534461910519952,Somalia,MAM,2017
210,0.0005125913464066032,0.005953945639030545,Somalia,JJA,2017
211,0.0002524682089373746,0.004012915742057217,Somalia,SON,2017
212,4.426737494466578e-05,0.009783089862771136,Kenya,DJF,2017
213,0.00017322016282695306,0.005124429816964028,Kenya,MAM,2017
214,0.00038974536636064434,0.02220105086898782,Kenya,JJA,2017
215,0.0010507420865986604,0.011149541030019118,Kenya,SON,2017
216,7.462129691814044e-06,0.0033654204910081335,Ethiopia,DJF,2018
217,0.0001751978275469384,0.017169387099599965,Ethiopia,MAM,2018
218,0.0007518906765556106,0.007840102782725495,Ethiopia,JJA,2018
219,0.000457567952531015,0.008214082760758381,Ethiopia,SON,2018
220,0.0,0.021751981727797933,Somalia,DJF,2018
221,0.0,0.030216602702276434,Somalia,MAM,2018
222,0.0001314336785657957,0.006558540560433205,Somalia,JJA,2018
223,0.00018602920658543392,0.0012490532442164847,Somalia,SON,2018
224,8.853474988933156e-05,0.029511583296443853,Kenya,DJF,2018
225,0.0002887002713782551,0.104235232981119,Kenya,MAM,2018
226,0.0008227957734280271,0.03777643050984468,Kenya,JJA,2018
227,0.0005253710432993301,0.0015323322096230465,Kenya,SON,2018
